customer_id,age,income,past_purchases,website_visits,customer_segment,previous_discount,discount,purchase,revenue
2510,24,66460,2,1,new,0,10,1,398.55
2511,28,57272,3,3,regular,20,20,1,171.42
2512,62,54381,5,4,loyal,10,10,1,206.95
2513,68,68113,4,2,regular,10,20,1,424.48
2514,57,46165,6,6,loyal,10,20,0,0.0
2515,23,48236,2,5,new,20,5,0,0.0
2516,60,47814,8,5,loyal,0,5,0,0.0
2517,53,21267,4,4,new,10,10,0,0.0
2518,45,112784,2,3,new,0,10,1,61.52
2519,25,43655,3,4,regular,0,10,0,0.0
2520,69,36507,0,3,new,0,20,0,0.0
2521,41,35117,6,1,new,5,10,0,0.0
2522,20,118817,9,2,regular,5,10,1,425.54
2523,28,67674,4,10,regular,0,20,0,0.0
2524,38,52691,3,4,loyal,0,5,1,480.62
2525,21,60389,10,3,loyal,20,0,1,51.79
2526,34,28839,6,4,loyal,0,0,0,0.0
2527,42,51366,4,3,regular,0,0,0,0.0
2528,67,44869,6,3,regular,5,0,0,0.0
2529,22,100321,7,1,loyal,10,5,0,0.0
2530,47,25841,6,5,regular,10,0,0,0.0
2531,65,62544,7,2,regular,10,20,0,0.0
2532,59,99002,9,5,regular,0,10,0,0.0
2533,66,103359,10,8,regular,5,5,0,0.0
2534,26,71255,3,1,new,20,10,0,0.0
2535,59,42252,3,1,new,5,0,1,231.91
2536,68,53698,4,1,new,10,5,0,0.0
2537,34,42229,5,4,new,0,5,0,0.0
2538,43,86204,5,5,regular,20,20,1,437.73
2539,45,49264,5,4,loyal,20,10,0,0.0
2540,43,83064,3,3,regular,5,10,0,0.0
2541,33,85569,3,2,new,0,20,0,0.0
2542,68,113987,4,4,new,5,20,0,0.0
2543,67,57035,7,3,loyal,20,10,0,0.0
2544,37,116126,2,3,regular,20,5,1,462.79
2545,59,60071,9,1,regular,10,5,0,0.0
2546,38,88068,3,2,loyal,10,10,0,0.0
2547,59,86161,7,2,loyal,10,20,1,282.18
2548,48,101781,7,5,new,0,5,0,0.0
2549,42,66911,5,4,regular,0,20,1,489.46
2550,24,99242,4,1,regular,10,20,0,0.0
2551,52,55533,5,4,loyal,5,10,0,0.0
2552,34,69130,6,5,regular,10,5,1,98.95
2553,29,69967,3,4,regular,5,5,0,0.0
2554,28,90445,3,1,regular,20,0,0,0.0
2555,69,81834,2,4,regular,20,5,1,272.71
2556,23,27825,4,3,regular,10,10,0,0.0
2557,59,100906,4,5,new,20,0,1,492.13
2558,63,95802,7,9,regular,10,5,1,487.58
2559,19,30455,7,3,regular,0,20,1,59.17
2560,48,116183,8,7,loyal,5,20,1,66.15
2561,48,86072,5,5,regular,0,0,1,74.01
2562,36,28497,7,2,regular,10,0,0,0.0
2563,52,69139,5,3,regular,10,0,0,0.0
2564,39,103611,9,5,loyal,0,0,0,0.0
2565,40,47982,3,4,regular,5,10,1,268.73
2566,40,113298,8,4,regular,20,0,0,0.0
2567,59,61840,6,5,loyal,20,0,0,0.0
2568,50,42618,5,3,new,10,5,0,0.0
2569,37,55645,9,2,regular,5,20,0,0.0
2570,66,72481,4,7,new,10,20,0,0.0
2571,59,88813,7,2,regular,0,10,0,0.0
2572,66,112785,6,6,loyal,10,20,0,0.0
2573,55,39489,7,4,new,20,20,1,118.69
2574,38,116022,7,7,new,0,20,0,0.0
2575,58,72770,3,2,new,10,20,0,0.0
2576,35,32788,7,4,regular,0,20,0,0.0
2577,32,112646,2,6,new,10,0,0,0.0
2578,41,54900,7,1,regular,10,5,0,0.0
2579,68,82058,5,6,regular,20,5,0,0.0
2580,47,89814,6,2,regular,10,10,1,201.85
2581,37,21340,4,1,loyal,0,5,0,0.0
2582,42,42155,4,6,regular,20,5,1,340.1
2583,33,88645,6,3,new,5,5,0,0.0
2584,52,52477,4,4,loyal,10,10,0,0.0
2585,36,20933,9,6,regular,20,10,0,0.0
2586,46,22329,5,1,loyal,5,20,0,0.0
2587,37,102644,3,5,loyal,0,20,0,0.0
2588,34,35352,3,2,new,10,0,0,0.0
2589,68,30042,3,2,new,5,0,0,0.0
2590,35,76232,3,3,regular,10,5,0,0.0
2591,21,31893,2,6,new,20,20,0,0.0
2592,37,85309,10,6,regular,10,5,0,0.0
2593,45,74409,5,8,loyal,0,0,0,0.0
2594,22,84891,6,6,regular,20,20,0,0.0
2595,33,69160,9,5,regular,5,10,1,357.32
2596,26,97836,6,3,new,10,20,0,0.0
2597,44,84475,4,3,regular,5,5,1,154.88
2598,55,61528,7,5,loyal,20,20,1,243.43
2599,68,21537,4,6,loyal,5,0,0,0.0
2600,38,47349,7,4,new,5,10,0,0.0
2601,62,33143,6,4,new,20,20,0,0.0
2602,29,21558,5,5,loyal,20,20,0,0.0
2603,58,47317,2,3,loyal,0,5,0,0.0
2604,47,40662,9,5,new,0,20,1,233.9
2605,57,27674,6,3,new,20,20,0,0.0
2606,57,51238,10,4,regular,20,0,1,322.73
2607,45,70656,8,2,regular,5,5,0,0.0
2608,31,37820,5,3,regular,5,20,0,0.0
2609,45,47311,2,2,new,10,20,0,0.0
2610,60,22014,2,1,loyal,10,10,0,0.0
2611,68,25040,7,2,new,5,0,0,0.0
2612,66,35744,8,4,new,10,5,0,0.0
2613,27,65292,3,4,regular,5,0,0,0.0
2614,49,86609,7,2,new,5,10,1,410.32
2615,23,98833,6,4,regular,5,0,0,0.0
2616,52,82958,4,4,new,0,5,0,0.0
2617,69,81684,4,4,new,20,0,0,0.0
2618,20,113568,6,3,regular,20,10,0,0.0
2619,52,45564,9,3,regular,10,0,0,0.0
2620,67,99816,7,8,regular,5,5,0,0.0
2621,62,113687,4,8,new,10,5,0,0.0
2622,38,76775,6,6,loyal,5,10,1,227.08
2623,23,104055,3,3,loyal,0,10,0,0.0
2624,66,33755,9,4,regular,10,10,0,0.0
2625,65,107878,5,2,regular,0,5,0,0.0
2626,48,76407,5,8,loyal,10,0,1,260.29
2627,68,42153,7,2,loyal,10,20,0,0.0
2628,18,26159,3,6,loyal,0,20,1,487.69
2629,50,91992,5,5,regular,0,10,0,0.0
2630,20,63088,5,5,regular,10,10,0,0.0
2631,66,51000,2,3,loyal,0,10,1,252.26
2632,53,59025,3,4,regular,20,20,1,451.77
2633,65,119101,3,2,regular,10,5,0,0.0
2634,47,62781,5,8,new,5,10,1,163.94
2635,22,27877,7,3,new,5,20,0,0.0
2636,19,47982,3,7,new,5,20,0,0.0
2637,35,34536,5,7,new,10,20,1,455.3
2638,56,88583,4,4,regular,10,10,0,0.0
2639,25,100039,2,7,regular,0,0,1,127.39
2640,62,104094,4,7,regular,0,5,0,0.0
2641,30,83288,4,4,regular,20,20,1,234.2
2642,43,96851,0,2,loyal,20,0,0,0.0
2643,28,61729,6,2,new,20,5,1,319.33
2644,42,82775,3,5,regular,0,10,0,0.0
2645,41,30697,7,2,new,20,20,0,0.0
2646,18,73834,9,7,new,10,5,0,0.0
2647,47,75746,9,1,regular,0,20,0,0.0
2648,58,23108,6,5,loyal,10,5,0,0.0
2649,66,74830,6,8,new,20,10,0,0.0
2650,35,92293,5,4,new,10,20,1,293.09
2651,63,56759,6,5,new,20,20,1,278.28
2652,63,74498,10,6,regular,20,20,1,100.64
2653,69,48607,4,8,regular,10,20,1,292.19
2654,37,47074,9,4,new,10,5,0,0.0
2655,62,32949,10,3,regular,10,0,0,0.0
2656,47,52784,6,4,regular,20,0,1,240.73
2657,21,100319,7,4,regular,5,20,0,0.0
2658,32,113560,6,1,loyal,10,20,0,0.0
2659,52,83562,7,5,loyal,5,5,0,0.0
2660,26,82436,5,7,new,20,0,0,0.0
2661,40,81382,4,5,regular,20,10,1,357.94
2662,58,67591,4,1,loyal,0,5,0,0.0
2663,25,62303,6,10,regular,0,5,1,88.12
2664,43,82092,4,4,regular,20,5,0,0.0
2665,29,98440,4,6,regular,10,0,1,75.37
2666,45,61374,5,4,loyal,10,5,0,0.0
2667,30,76589,9,4,loyal,0,5,1,125.96
2668,68,67018,7,2,new,20,10,0,0.0
2669,21,48551,4,3,regular,20,0,0,0.0
2670,68,49030,4,4,regular,5,20,1,254.2
2671,59,27877,6,11,new,20,20,0,0.0
2672,62,63985,2,3,loyal,10,10,1,498.84
2673,62,91245,8,7,new,20,5,0,0.0
2674,27,88559,6,3,regular,10,5,0,0.0
2675,66,118566,8,3,regular,5,20,0,0.0
2676,48,23994,3,5,loyal,20,20,1,320.4
2677,68,96065,6,5,regular,0,10,1,419.13
2678,63,99502,6,4,regular,10,10,1,194.74
2679,48,63643,5,3,regular,20,20,1,365.85
2680,37,48297,4,7,loyal,20,5,0,0.0
2681,24,55710,3,7,new,5,5,0,0.0
2682,23,88255,4,1,regular,5,5,0,0.0
2683,38,106216,9,5,regular,0,20,1,357.52
2684,60,84272,6,6,loyal,10,5,1,407.93
2685,44,71418,0,6,regular,10,5,0,0.0
2686,43,85262,7,2,loyal,20,20,1,143.29
2687,30,27059,3,1,regular,20,20,0,0.0
2688,47,80812,6,2,regular,10,10,0,0.0
2689,51,24214,4,0,loyal,5,20,0,0.0
2690,69,115910,2,7,new,5,20,0,0.0
2691,55,108920,3,2,loyal,5,10,1,419.3
2692,49,70834,7,6,regular,5,20,0,0.0
2693,65,57408,7,5,regular,5,5,0,0.0
2694,40,93231,6,5,loyal,20,20,0,0.0
2695,66,83758,3,4,loyal,10,5,0,0.0
2696,37,90544,3,5,loyal,20,20,0,0.0
2697,24,71558,6,5,regular,0,10,0,0.0
2698,39,43626,6,6,regular,0,20,0,0.0
2699,24,27325,7,8,regular,0,20,0,0.0
2700,24,48330,6,5,regular,0,20,0,0.0
2701,63,72899,4,2,regular,0,20,0,0.0
2702,59,62401,3,4,loyal,0,5,1,175.96
2703,29,70636,7,7,regular,10,5,1,68.97
2704,61,47769,6,4,new,0,0,1,76.88
2705,21,113786,7,2,loyal,10,5,1,83.61
2706,32,56674,6,2,regular,0,20,0,0.0
2707,54,104615,10,2,loyal,10,10,1,135.7
2708,33,59096,7,2,new,20,0,0,0.0
2709,55,64358,4,3,loyal,20,5,0,0.0
2710,63,80386,3,6,regular,5,10,0,0.0
2711,21,46313,7,3,new,5,5,0,0.0
2712,19,41989,7,6,regular,5,20,1,296.29
2713,66,57919,7,3,regular,20,20,0,0.0
2714,45,100429,6,4,regular,20,20,0,0.0
2715,44,34460,4,3,regular,10,20,0,0.0
2716,42,63753,3,3,regular,20,5,0,0.0
2717,40,87211,4,3,regular,5,0,0,0.0
2718,53,90624,4,3,regular,10,0,0,0.0
2719,48,63440,12,5,new,0,0,1,268.4
2720,26,28144,6,3,regular,0,10,1,402.36
2721,50,21590,4,3,regular,10,0,0,0.0
2722,52,66996,5,3,new,5,20,1,73.33
2723,23,101004,5,3,regular,10,20,1,483.6
2724,37,22821,4,6,new,20,20,1,283.81
2725,59,108747,8,3,regular,5,5,0,0.0
2726,50,87590,4,10,loyal,20,20,1,338.43
2727,25,20805,7,2,new,10,0,0,0.0
2728,20,54371,5,6,regular,5,0,0,0.0
2729,48,42050,7,2,new,0,10,1,134.59
2730,42,114925,6,5,regular,20,10,0,0.0
2731,67,75478,5,6,loyal,20,20,0,0.0
2732,45,52412,5,6,regular,5,10,1,159.52
2733,66,47804,11,3,loyal,10,5,1,286.44
2734,29,76380,13,5,regular,20,5,0,0.0
2735,41,20509,4,3,new,0,10,0,0.0
2736,25,45738,1,6,regular,20,20,0,0.0
2737,47,36540,2,6,new,0,5,0,0.0
2738,27,82011,2,4,regular,0,5,0,0.0
2739,43,86922,7,3,new,5,0,0,0.0
2740,35,66704,3,5,new,5,0,0,0.0
2741,27,34002,5,6,new,5,10,0,0.0
2742,23,57062,9,6,regular,10,0,0,0.0
2743,44,104290,5,2,loyal,5,0,1,55.66
2744,67,40368,5,6,regular,5,5,0,0.0
2745,28,36336,5,1,new,10,10,0,0.0
2746,39,31152,3,5,regular,20,10,0,0.0
2747,29,101671,7,6,new,10,20,1,267.17
2748,60,31987,6,5,new,5,20,0,0.0
2749,39,78161,4,6,regular,10,5,0,0.0
2750,68,119904,2,4,regular,20,5,0,0.0
2751,30,84181,3,4,regular,0,5,0,0.0
2752,22,61231,7,2,regular,0,10,1,326.25
2753,48,40682,4,6,regular,20,10,1,286.86
2754,51,20192,6,3,regular,20,20,1,313.57
2755,69,35556,4,1,regular,10,5,0,0.0
2756,63,115292,6,3,new,10,10,0,0.0
2757,63,34360,5,6,new,20,0,0,0.0
2758,50,21997,5,4,regular,0,20,1,213.96
2759,36,101607,5,4,loyal,10,0,1,346.99
2760,40,61858,4,3,regular,0,10,0,0.0
2761,24,55699,4,7,new,20,0,0,0.0
2762,40,91747,7,1,new,0,20,1,291.91
2763,36,72302,7,1,regular,0,20,1,368.93
2764,19,111459,5,4,loyal,10,10,1,461.05
2765,28,66759,8,1,loyal,5,5,0,0.0
2766,45,91288,7,1,new,20,0,1,360.2
2767,37,107886,3,8,regular,5,20,0,0.0
2768,69,66362,9,0,regular,20,5,0,0.0
2769,42,48428,1,6,regular,5,0,0,0.0
2770,67,117444,4,5,regular,10,5,0,0.0
2771,52,42679,10,3,regular,20,0,1,443.63
2772,20,23931,9,1,regular,10,20,0,0.0
2773,28,77815,8,6,regular,0,5,0,0.0
2774,54,118689,2,1,regular,20,5,0,0.0
2775,46,28643,0,0,regular,20,5,0,0.0
2776,33,104939,9,1,regular,5,5,0,0.0
2777,45,103043,8,5,new,5,0,0,0.0
2778,64,112893,7,2,regular,20,0,0,0.0
2779,38,62156,4,1,regular,10,5,0,0.0
2780,20,45477,5,4,loyal,0,5,0,0.0
2781,34,71214,5,6,new,5,0,0,0.0
2782,66,34245,3,3,regular,0,5,0,0.0
2783,57,104285,2,1,regular,5,5,1,394.44
2784,61,86331,5,2,regular,0,20,1,121.15
2785,65,68332,12,3,new,20,20,1,117.51
2786,24,71585,4,3,regular,20,20,0,0.0
2787,32,91212,5,1,regular,0,0,0,0.0
2788,21,72316,7,7,regular,20,10,1,426.61
2789,18,103980,8,4,new,20,0,0,0.0
2790,61,112461,9,2,regular,20,0,0,0.0
2791,66,114979,5,2,regular,20,0,0,0.0
2792,26,82008,5,2,loyal,5,20,1,196.08
2793,55,94255,7,3,regular,5,5,0,0.0
2794,45,51106,4,6,new,0,0,1,355.72
2795,21,23811,5,6,regular,20,0,0,0.0
2796,65,60006,5,1,new,0,0,0,0.0
2797,63,107171,4,5,regular,10,0,1,76.04
2798,47,33349,6,4,regular,5,0,0,0.0
2799,54,74571,2,7,regular,5,10,0,0.0
2800,38,39231,1,7,new,20,5,0,0.0
2801,59,62927,6,4,regular,5,20,1,415.12
2802,41,34335,7,6,new,0,0,1,398.29
2803,69,93474,4,2,new,20,0,1,411.51
2804,21,101029,4,0,loyal,20,0,0,0.0
2805,26,95835,5,11,loyal,5,5,1,438.17
2806,68,90487,3,6,regular,5,5,0,0.0
2807,33,43515,4,0,new,10,20,0,0.0
2808,34,73034,5,4,loyal,0,20,1,410.24
2809,59,30478,1,5,regular,10,0,0,0.0
2810,27,57436,2,7,new,0,20,0,0.0
2811,44,70581,2,2,regular,0,20,0,0.0
2812,32,86849,3,1,new,0,20,0,0.0
2813,28,29680,5,4,new,10,20,1,83.88
2814,68,101290,5,8,regular,10,20,0,0.0
2815,28,65890,5,3,new,5,5,1,152.52
2816,22,108123,3,3,regular,20,10,1,109.96
2817,53,72747,2,3,regular,0,0,1,484.13
2818,63,74701,7,2,loyal,20,10,0,0.0
2819,24,89259,8,2,regular,20,0,0,0.0
2820,54,101988,4,4,regular,0,20,0,0.0
2821,46,35762,3,3,regular,5,0,0,0.0
2822,61,71130,7,3,regular,10,5,0,0.0
2823,24,22995,7,2,regular,10,0,1,54.22
2824,68,67453,6,4,loyal,5,10,1,232.58
2825,50,101351,9,3,regular,5,10,0,0.0
2826,61,106543,4,2,loyal,5,0,1,137.57
2827,36,48352,3,4,regular,10,10,1,179.43
2828,67,58637,9,3,regular,10,0,0,0.0
2829,50,75156,4,5,loyal,5,10,0,0.0
2830,24,59591,6,1,new,0,10,1,240.0
2831,65,37807,3,3,regular,10,0,1,405.13
2832,59,50491,8,3,regular,0,20,1,482.3
2833,33,60405,2,2,regular,5,0,0,0.0
2834,46,71870,6,6,regular,20,20,0,0.0
2835,38,112073,4,4,loyal,10,10,0,0.0
2836,46,74485,7,4,new,10,0,0,0.0
2837,68,58711,7,7,loyal,0,5,0,0.0
2838,64,86046,0,3,loyal,20,5,1,173.42
2839,29,97305,3,2,new,10,20,0,0.0
2840,68,63050,4,4,new,10,20,0,0.0
2841,40,68926,7,5,regular,5,5,0,0.0
2842,54,41783,1,6,new,5,10,0,0.0
2843,57,106478,5,3,regular,5,0,0,0.0
2844,43,106684,4,1,regular,5,0,0,0.0
2845,41,37491,5,4,loyal,20,5,1,303.94
2846,41,54600,1,2,regular,0,5,0,0.0
2847,62,47194,4,3,regular,10,0,0,0.0
2848,38,112294,5,9,loyal,20,20,1,124.19
2849,32,26522,4,5,regular,0,20,0,0.0
2850,36,40735,6,8,new,10,20,1,429.01
2851,28,51490,4,12,new,0,10,0,0.0
2852,38,76005,2,4,regular,10,20,0,0.0
2853,23,44897,2,4,regular,5,0,0,0.0
2854,22,73661,8,3,regular,10,0,0,0.0
2855,55,94722,4,3,regular,20,5,0,0.0
2856,22,102864,3,4,regular,20,5,0,0.0
2857,47,29906,10,1,new,0,20,0,0.0
2858,58,33885,1,1,regular,5,5,1,50.72
2859,55,29519,10,4,regular,10,5,1,380.97
2860,41,110993,3,2,regular,20,5,1,450.03
2861,28,85209,7,5,regular,5,20,1,449.47
2862,66,73142,4,8,new,0,5,0,0.0
2863,61,99091,2,5,regular,0,10,0,0.0
2864,49,78610,5,3,regular,0,5,0,0.0
2865,22,43545,4,3,loyal,0,10,0,0.0
2866,19,71016,4,8,regular,20,5,0,0.0
2867,34,90321,11,3,new,20,20,0,0.0
2868,26,23602,5,4,new,0,5,0,0.0
2869,62,80633,10,2,regular,20,5,0,0.0
2870,28,69709,4,8,loyal,10,5,0,0.0
2871,32,26950,7,2,regular,10,20,1,346.47
2872,68,46354,6,4,regular,5,20,0,0.0
2873,60,64853,8,4,new,5,10,0,0.0
2874,29,54268,3,1,new,5,10,1,448.72
2875,37,49006,3,5,regular,20,20,0,0.0
2876,44,84910,6,6,regular,20,5,0,0.0
2877,52,60436,5,2,new,10,20,0,0.0
2878,66,69769,4,3,new,5,0,0,0.0
2879,63,99831,5,5,loyal,5,0,0,0.0
2880,68,29321,7,3,regular,0,5,0,0.0
2881,20,55990,9,4,new,5,0,1,203.3
2882,30,27304,3,4,regular,0,20,0,0.0
2883,47,112732,3,3,regular,20,0,1,204.51
2884,20,38565,12,9,regular,20,5,0,0.0
2885,36,101986,2,6,regular,10,20,0,0.0
2886,25,39088,5,2,regular,20,5,0,0.0
2887,66,52405,4,7,regular,10,20,0,0.0
2888,21,80830,2,7,loyal,5,0,0,0.0
2889,25,103137,3,2,new,10,10,0,0.0
2890,28,37781,1,7,regular,10,20,1,417.02
2891,25,41312,8,4,regular,5,5,0,0.0
2892,47,108171,2,4,regular,10,5,0,0.0
2893,36,52196,4,2,regular,20,10,0,0.0
2894,65,40976,9,5,regular,20,0,0,0.0
2895,31,94352,5,9,new,20,10,0,0.0
2896,45,29113,9,5,regular,10,10,1,211.98
2897,52,106696,6,4,regular,10,20,1,282.81
2898,50,107574,8,7,regular,20,20,0,0.0
2899,59,105652,5,8,new,5,0,0,0.0
2900,28,49532,5,4,regular,0,20,1,90.49
2901,44,31420,3,5,regular,0,20,0,0.0
2902,59,62542,8,2,regular,5,5,0,0.0
2903,62,53457,4,5,regular,0,20,1,246.9
2904,50,115902,6,5,regular,20,10,1,284.81
2905,51,83169,8,1,loyal,0,5,0,0.0
2906,62,114436,3,7,new,0,5,0,0.0
2907,50,95087,5,5,regular,5,0,1,74.52
2908,67,91491,4,3,loyal,5,5,0,0.0
2909,24,31184,5,4,new,10,0,0,0.0
2910,36,26893,5,4,regular,20,0,1,463.83
2911,23,24649,3,10,regular,10,10,0,0.0
2912,22,79334,1,7,regular,20,5,0,0.0
2913,42,40170,8,5,loyal,10,10,0,0.0
2914,29,118907,5,2,regular,0,10,1,84.27
2915,39,33266,6,7,regular,0,10,0,0.0
2916,40,114691,2,5,regular,5,0,0,0.0
2917,50,86763,1,1,new,5,10,0,0.0
2918,67,30600,1,1,new,5,10,0,0.0
2919,62,25845,6,5,loyal,0,20,0,0.0
2920,37,59596,4,1,regular,0,5,0,0.0
2921,34,53895,9,5,new,5,5,0,0.0
2922,58,51553,4,4,new,5,10,0,0.0
2923,24,72856,5,4,loyal,10,10,0,0.0
2924,46,32972,5,1,new,0,5,0,0.0
2925,39,32945,7,9,regular,10,10,1,470.98
2926,27,89479,5,1,regular,20,10,1,483.07
2927,50,119030,6,6,regular,5,10,0,0.0
2928,34,47384,7,3,regular,10,10,1,163.88
2929,27,113192,4,3,regular,0,20,0,0.0
2930,51,54486,7,2,new,0,10,0,0.0
2931,27,53588,2,4,regular,0,20,0,0.0
2932,52,29035,6,5,loyal,5,0,1,166.4
2933,26,62332,5,3,regular,5,10,0,0.0
2934,40,69796,7,3,regular,0,10,0,0.0
2935,60,86377,6,7,regular,5,5,1,306.34
2936,29,35816,1,5,regular,20,10,0,0.0
2937,57,38869,9,3,loyal,20,5,0,0.0
2938,55,63209,6,5,regular,10,0,1,239.18
2939,64,26964,11,5,regular,20,5,1,420.45
2940,26,34334,3,5,new,10,0,0,0.0
2941,55,82907,2,4,regular,5,20,0,0.0
2942,66,115384,5,4,regular,10,10,1,73.74
2943,57,77296,3,3,regular,20,10,0,0.0
2944,27,34498,6,4,regular,5,10,0,0.0
2945,60,119099,2,6,new,5,5,0,0.0
2946,23,72188,6,3,loyal,5,20,0,0.0
2947,48,91684,8,9,regular,10,5,1,475.18
2948,43,39697,7,3,regular,0,20,0,0.0
2949,45,77843,7,4,new,10,5,0,0.0
2950,45,27636,4,1,regular,0,5,0,0.0
2951,19,82574,5,2,regular,5,5,0,0.0
2952,44,40230,10,5,regular,0,5,1,153.65
2953,66,110951,5,7,new,20,0,1,140.31
2954,40,25477,7,2,loyal,0,5,0,0.0
2955,32,85262,10,2,new,0,5,1,311.43
2956,69,33939,4,2,new,10,20,0,0.0
2957,23,88712,4,3,loyal,5,5,0,0.0
2958,43,69348,3,4,regular,0,10,0,0.0
2959,44,116748,4,0,loyal,10,5,0,0.0
2960,42,85181,3,5,loyal,0,5,0,0.0
2961,65,57199,3,3,regular,5,5,0,0.0
2962,39,28733,6,3,loyal,0,10,1,264.21
2963,68,79575,5,2,new,10,0,0,0.0
2964,21,64101,3,5,loyal,5,10,1,172.12
2965,56,25251,6,1,regular,10,10,1,71.26
2966,48,78124,4,4,loyal,0,10,0,0.0
2967,30,40999,6,8,regular,0,0,1,348.76
2968,29,43422,2,4,regular,0,20,1,78.44
2969,55,20895,1,3,loyal,20,5,0,0.0
2970,51,57207,11,7,regular,20,10,0,0.0
2971,49,41826,6,4,regular,0,5,0,0.0
2972,20,27183,4,6,loyal,0,20,0,0.0
2973,49,63429,2,3,loyal,0,20,1,288.38
2974,69,42013,3,5,regular,10,10,0,0.0
2975,18,33415,4,3,regular,20,20,0,0.0
2976,42,66675,4,5,new,20,20,0,0.0
2977,43,26323,4,7,regular,0,20,1,304.11
2978,64,119044,4,1,loyal,20,10,0,0.0
2979,32,67095,2,1,new,5,10,0,0.0
2980,42,119626,5,3,new,5,10,1,170.98
2981,55,108135,4,0,new,20,10,0,0.0
2982,21,117962,3,2,regular,5,5,1,385.56
2983,59,74272,5,3,regular,10,5,0,0.0
2984,60,62308,7,2,new,5,10,0,0.0
2985,55,91989,6,4,regular,20,20,0,0.0
2986,51,28068,4,6,new,10,0,0,0.0
2987,56,104019,2,4,loyal,20,20,1,279.21
2988,58,52357,6,5,regular,5,10,0,0.0
2989,64,20741,9,4,regular,5,0,1,474.7
2990,40,43771,6,3,loyal,5,10,0,0.0
2991,41,44231,3,5,new,10,20,1,477.07
2992,51,21412,9,4,loyal,20,10,0,0.0
2993,28,86858,4,7,new,0,10,0,0.0
2994,62,29523,5,6,regular,5,0,1,413.25
2995,58,104669,4,8,new,0,5,0,0.0
2996,50,65319,6,3,loyal,0,5,1,327.05
2997,33,91823,4,7,regular,10,20,1,277.84
2998,36,53966,2,3,new,20,10,0,0.0
2999,40,33199,4,2,regular,20,5,1,247.73
3000,52,38035,4,1,loyal,10,5,0,0.0
3001,58,84587,5,4,new,0,10,0,0.0
3002,52,91609,5,3,regular,20,0,0,0.0
3003,66,46752,6,3,new,10,5,0,0.0
3004,67,55711,6,1,new,5,0,1,417.03
3005,54,114505,7,2,loyal,20,0,0,0.0
3006,37,105186,3,2,regular,0,5,1,470.91
3007,49,61303,4,5,new,10,10,0,0.0
3008,40,44097,5,3,loyal,0,5,0,0.0
3009,50,50135,7,5,loyal,10,20,1,292.79
3010,60,73839,8,5,loyal,20,5,1,130.63
3011,37,76678,6,3,new,10,10,1,268.9
3012,44,38413,3,6,regular,20,20,1,382.3
3013,20,26583,5,3,loyal,20,10,0,0.0
3014,56,69530,10,4,new,20,0,0,0.0
3015,43,99745,6,4,regular,20,0,0,0.0
3016,41,35246,3,7,loyal,10,10,0,0.0
3017,45,60835,4,5,new,5,0,0,0.0
3018,29,36157,5,6,regular,10,0,0,0.0
3019,49,44213,12,5,loyal,0,20,0,0.0
3020,56,81222,3,7,regular,5,0,0,0.0
3021,36,48619,6,5,loyal,5,5,0,0.0
3022,24,46378,5,1,regular,5,10,1,77.78
3023,38,119566,4,2,loyal,5,20,0,0.0
3024,28,37236,8,3,regular,0,20,0,0.0
3025,37,38928,5,2,new,20,10,0,0.0
3026,50,112976,2,5,regular,10,5,0,0.0
3027,23,75020,4,4,loyal,5,0,0,0.0
3028,56,24300,3,2,new,20,10,0,0.0
3029,29,62495,5,4,regular,20,10,1,459.31
3030,64,76514,6,5,regular,10,10,1,175.06
3031,56,45319,6,6,regular,5,20,0,0.0
3032,32,74826,3,3,loyal,5,10,0,0.0
3033,47,84851,3,4,loyal,5,0,1,469.0
3034,23,45060,4,3,new,5,10,0,0.0
3035,23,101240,6,5,new,20,20,0,0.0
3036,67,65277,6,6,regular,5,20,1,423.97
3037,59,116346,4,2,new,5,5,0,0.0
3038,26,28773,3,3,new,5,0,0,0.0
3039,32,52423,4,4,regular,5,5,1,282.12
3040,28,92127,10,3,new,20,10,0,0.0
3041,38,109491,4,4,regular,20,0,1,136.09
3042,33,42169,7,4,new,10,20,1,128.98
3043,35,118025,0,7,regular,10,20,0,0.0
3044,45,39338,4,6,regular,5,5,1,295.27
3045,27,61612,4,5,new,0,5,0,0.0
3046,63,51487,5,4,regular,5,20,1,170.42
3047,55,62432,2,6,new,10,10,0,0.0
3048,57,110236,9,6,regular,0,10,1,279.67
3049,26,93255,3,4,new,0,0,0,0.0
3050,54,99646,4,1,loyal,0,5,1,384.15
3051,61,45399,5,4,loyal,0,0,1,125.09
3052,27,114689,3,2,regular,5,5,0,0.0
3053,57,63553,4,0,loyal,10,10,1,94.42
3054,36,85196,6,4,regular,5,20,0,0.0
3055,58,89771,3,8,regular,0,20,1,301.41
3056,42,86292,4,4,new,0,5,0,0.0
3057,59,80179,5,3,regular,10,5,0,0.0
3058,25,68003,9,4,regular,5,5,0,0.0
3059,38,84764,5,5,loyal,0,20,1,289.91
3060,32,110518,2,6,loyal,5,20,0,0.0
3061,30,58977,5,4,regular,5,5,1,382.79
3062,34,71087,5,7,regular,5,5,0,0.0
3063,37,38007,4,0,new,0,20,0,0.0
3064,24,55506,2,2,new,5,0,0,0.0
3065,54,97204,4,7,new,0,5,1,55.77
3066,46,84037,10,5,regular,10,0,1,52.86
3067,61,41114,1,6,new,5,10,1,371.17
3068,54,74613,2,6,loyal,10,20,1,299.42
